open_date,close_date,duration,open_range,close_range,initial_momentum,side,returns,equity_curve
2019-02-04 19:40:00+00:00,2019-02-04 22:45:00+00:00,38,0.8075180596188489,0.9470433867609118,0.008087385979012929,1,-0.748362956033687,1.3030178644762813
2019-02-05 01:40:00+00:00,2019-02-05 07:15:00+00:00,68,0.9558125426377325,1.0920538005268587,0.0087691558768207,-1,-0.2835538752362922,1.2993231068265376
2019-02-05 16:30:00+00:00,2019-02-05 19:40:00+00:00,39,0.622631752186373,0.7596572021901513,0.00769672986025649,-1,-0.33175355450236427,1.29501255623517
2019-02-06 01:10:00+00:00,2019-02-06 15:55:00+00:00,178,0.7817770290881777,4.714812305864104,0.022119826898026385,-1,2.42050308495491,1.3263583751093957
2019-02-06 21:30:00+00:00,2019-02-07 11:50:00+00:00,173,1.4847241943495502,1.7890143992273313,0.0038072633115173726,1,0.6792819019893284,1.3353680875070337
2019-02-07 17:00:00+00:00,2019-02-07 20:40:00+00:00,45,1.1032061948183964,1.4013082863669475,0.005205463166313207,-1,-0.29097963142581124,1.3314824383678279
2019-02-08 02:30:00+00:00,2019-02-08 03:55:00+00:00,18,1.4248680515909538,1.4719711571945893,0.02355976522400627,-1,-1.0,1.3181676139841496
2019-02-08 08:55:00+00:00,2019-02-09 09:55:00+00:00,301,0.6749687387654613,3.033744180914275,0.014891159032435763,1,12.793483469094403,1.486807169774168
2019-02-09 14:20:00+00:00,2019-02-09 15:35:00+00:00,16,0.8948341748854983,1.05928474659978,0.04091225983020619,1,-1.0,1.4719390980764264
2019-02-10 06:45:00+00:00,2019-02-10 10:10:00+00:00,42,0.8931417176760832,1.8508148723004867,0.009850568846020202,-1,-0.30055817947616514,1.4675150647202502
2019-02-12 18:50:00+00:00,2019-02-12 21:35:00+00:00,34,1.0951159525845289,2.2592155603251745,0.004230659615578336,1,-1.0,1.4528399140730477
2019-02-15 00:00:00+00:00,2019-02-15 03:05:00+00:00,38,0.7975419918890156,0.9350568162644106,-0.03103078008990867,-1,-0.7959782153330563,1.4412756248533627
2019-02-15 04:50:00+00:00,2019-02-15 10:00:00+00:00,63,0.967600579105238,1.3921479986086998,0.032543762840827384,1,-0.28854080791425746,1.4371169565211395
2019-02-15 14:00:00+00:00,2019-02-15 14:15:00+00:00,4,1.3947207601474612,1.5508406080671782,0.0025727615387614033,1,-1.0,1.4227457869559281
2019-02-15 20:55:00+00:00,2019-02-16 00:00:00+00:00,38,1.0467115811850456,1.0502643365287647,0.0013269698283315812,-1,-0.3742203742203766,1.417421582347777
2019-02-16 07:55:00+00:00,2019-02-16 17:05:00+00:00,111,0.8811827168694863,1.5923079265856237,0.0060012255134120895,1,0.24691358024691124,1.4209213887239442
2019-02-17 07:05:00+00:00,2019-02-17 12:30:00+00:00,66,0.535756143678927,3.1191083265358817,0.02508252396693955,1,1.5071283095722967,1.4423364972301707
2019-02-19 22:05:00+00:00,2019-02-20 07:15:00+00:00,111,1.3763710645861984,4.0075431031425035,0.04466789910980151,-1,0.8356545961002706,1.4543894484605062
2019-02-21 09:15:00+00:00,2019-02-21 13:30:00+00:00,52,1.2500982114580983,2.5424482486715596,0.01976175622493881,-1,-0.138888888888881,1.4523694631154223
2019-02-23 11:50:00+00:00,2019-02-23 15:05:00+00:00,40,1.0924158058826117,1.1415890768308987,0.04393315841568368,1,-0.8110848259547068,1.4405895147832932
2019-02-23 17:00:00+00:00,2019-02-24 12:15:00+00:00,232,1.3739602531626711,4.754064858853966,0.2323711763317724,1,5.5955497382198836,1.5211984176065727
2019-02-27 01:55:00+00:00,2019-02-27 05:00:00+00:00,38,0.9565303257378558,0.9519750709204146,0.0030557852210576497,-1,-0.6317354143441057,1.51158846848011
2019-02-27 07:40:00+00:00,2019-02-27 14:05:00+00:00,78,1.0017314169509006,2.728488116507465,0.049756346030486065,1,-1.0,1.4964725837953088
2019-02-28 20:30:00+00:00,2019-03-01 00:35:00+00:00,50,1.070509448275409,1.330238161724927,0.011816680157978654,-1,-0.37064492216456635,1.4909259841518867
2019-03-01 16:45:00+00:00,2019-03-01 19:50:00+00:00,38,0.6556622930397878,1.336415500803896,0.05361376254091277,1,-0.2196997436836407,1.4876504235861923
2019-03-02 04:20:00+00:00,2019-03-02 11:00:00+00:00,81,1.338458654416414,3.7975549892692695,0.002043153612518056,-1,1.1139992573338284,1.5042228382566658
2019-03-03 15:20:00+00:00,2019-03-04 16:05:00+00:00,298,1.3248637284861755,4.916856002357357,0.0037226994595900287,-1,4.481579946828717,1.5716357873315943
2019-03-05 06:30:00+00:00,2019-03-06 04:05:00+00:00,260,1.154070476061394,7.292969159686728,-0.01829044277809211,1,6.126482213438735,1.6679217743025023
2019-03-06 09:55:00+00:00,2019-03-06 10:40:00+00:00,10,1.2426011791596856,1.940427821484784,0.007340397645110519,1,-1.0,1.6512425565594773
2019-03-07 01:50:00+00:00,2019-03-07 05:10:00+00:00,41,1.0986979434979722,1.883803804567224,0.001473984719680299,1,-0.0362056480810883,1.6506447134904842
2019-03-08 02:00:00+00:00,2019-03-08 05:05:00+00:00,38,1.05009728313452,1.4560465006002654,0.016448343501823004,-1,-0.3318584070796586,1.6451669102377502
2019-03-08 20:05:00+00:00,2019-03-08 20:20:00+00:00,4,0.9312484406070296,1.0426531743073826,0.041295754565992326,1,-1.0,1.6287152411353727
2019-03-08 22:15:00+00:00,2019-03-08 23:30:00+00:00,16,1.4284572383540108,3.414421566245244,0.3052193214334131,-1,-1.0,1.612428088724019
2019-03-10 04:05:00+00:00,2019-03-10 08:35:00+00:00,55,1.080450146707749,1.9876128752306526,0.018813519464011552,-1,0.40575433419403273,1.6189705855797787
2019-03-11 06:25:00+00:00,2019-03-11 18:20:00+00:00,144,0.992261670438061,3.1682271939989874,0.039944635598360145,-1,0.6751687921980537,1.6299013697284792
2019-03-12 02:30:00+00:00,2019-03-12 07:10:00+00:00,57,1.4575665645163651,2.499191899297338,0.020492691222598225,-1,0.22970903522203903,1.6336454004399532
2019-03-13 06:50:00+00:00,2019-03-13 12:40:00+00:00,71,1.1645862226981658,1.3700400287127008,-0.006385403302820114,-1,-0.11428571428571861,1.6317783771251646
2019-03-13 22:35:00+00:00,2019-03-14 01:40:00+00:00,38,0.82671630105957,0.7444547947017756,-0.015702021861621063,-1,-0.3819709702062643,1.6255454574264434
2019-03-14 12:25:00+00:00,2019-03-14 14:10:00+00:00,22,0.48717972613680166,0.4879550095672644,0.019547005471319157,-1,-1.0,1.609290002852179
2019-03-14 14:20:00+00:00,2019-03-14 14:20:00+00:00,1,0.4947612325787105,0.4947612325787105,0.006806223011446122,1,-1.0,1.5931971028236573
2019-03-15 00:40:00+00:00,2019-03-15 06:50:00+00:00,75,0.5436422887517369,1.3265839994807085,0.048881056173026405,1,-0.037750094375223066,1.5925956694137582
2019-03-15 10:55:00+00:00,2019-03-15 22:45:00+00:00,143,1.2062062630154358,2.659443672563616,0.013574876757716403,1,1.463963963963977,1.6159106961056264
2019-03-18 01:05:00+00:00,2019-03-18 04:45:00+00:00,45,0.7931272837858837,1.3773088598709995,0.03152036844323103,1,-0.6407974368102367,1.6055559817838392
2019-03-19 00:45:00+00:00,2019-03-19 03:50:00+00:00,38,0.5106252631825099,0.8717043699995217,4.3863753326878197e-05,1,-0.6150506512300973,1.5956809992620138
2019-03-19 07:30:00+00:00,2019-03-19 10:00:00+00:00,31,0.8580415454820403,0.8580415454820403,0.005108783265461714,-1,-1.0,1.5797241892693936
2019-03-19 23:50:00+00:00,2019-03-20 00:50:00+00:00,13,0.8209085979074167,0.8312264470319053,0.009904555898359813,1,-1.0,1.5639269473766997
2019-03-20 03:15:00+00:00,2019-03-20 07:00:00+00:00,46,0.627013630731097,0.7816130217977798,0.0026404821294230274,-1,-0.07291286912139579,1.5627866433684046
2019-03-20 10:00:00+00:00,2019-03-20 10:15:00+00:00,4,0.7995241656012699,0.9340461852469231,0.017911143803490126,-1,-1.0,1.5471587769347206
2019-03-20 22:15:00+00:00,2019-03-21 01:20:00+00:00,38,0.8302462158378376,1.5260138208887812,0.015222338262280477,1,-0.1084990958408721,1.5454801236505238
2019-03-22 08:55:00+00:00,2019-03-22 12:20:00+00:00,42,0.8497694706502343,0.869349098815789,0.002810424423291158,1,-0.14760147601475176,1.5431989721765011
2019-03-22 12:55:00+00:00,2019-03-22 16:05:00+00:00,39,0.8095958844706239,1.4449088766971308,0.003807662369299969,1,-0.22042615723731296,1.5397973579836068
2019-03-22 20:15:00+00:00,2019-03-22 23:20:00+00:00,38,1.4441957373718506,1.3611965952372602,0.009172281158212892,1,-0.4758418740849236,1.5324703573782674
2019-03-23 06:20:00+00:00,2019-03-23 10:15:00+00:00,48,0.7812798134837065,1.376824276111537,0.038323647484147516,1,-0.36429872495446264,1.5268875874060333
2019-03-24 03:05:00+00:00,2019-03-24 06:50:00+00:00,46,1.073275708972265,0.6774106975576809,-0.029071654348237885,-1,-0.14754703061600044,1.5246347101099713
2019-03-24 07:45:00+00:00,2019-03-24 10:50:00+00:00,38,0.690242262643185,0.7235140554629222,0.012831565085504093,-1,-0.5543237250554324,1.5161832981914016
2019-03-24 17:45:00+00:00,2019-03-24 21:00:00+00:00,40,0.6101125803942463,1.012207188723141,0.0032186109896520376,-1,-0.37133308577794283,1.5105532079641777
2019-03-25 13:15:00+00:00,2019-03-25 22:35:00+00:00,113,0.7305440176255272,2.774140191983658,0.015357474786339753,-1,1.151988108509856,1.527954601292639
2019-03-27 00:45:00+00:00,2019-03-27 19:00:00+00:00,220,0.9099893163808939,1.750151266570021,0.0033544852686114845,1,2.8068862275449105,1.5708425485594608
2019-03-27 23:20:00+00:00,2019-03-28 02:25:00+00:00,38,1.0291335016838943,1.3563732325772855,0.0797042007287927,1,-0.7183908045977012,1.5595577601359014
2019-03-28 12:00:00+00:00,2019-03-28 15:05:00+00:00,38,0.9932861697804857,1.099191327295987,0.01534529027553655,-1,-0.6569343065693473,1.5493124901788042
2019-03-28 20:35:00+00:00,2019-03-28 23:40:00+00:00,38,0.6818985738438192,0.45469558106802377,-0.017633842351684414,-1,-0.21865889212828818,1.545924780652174
2019-03-29 00:50:00+00:00,2019-03-29 04:45:00+00:00,48,0.46491796193267365,0.6387421531569029,0.010222380864649883,1,-0.32549728752259577,1.5408928374240116
2019-03-29 09:15:00+00:00,2019-03-29 12:00:00+00:00,34,0.8272915273657921,2.536840826746534,0.1885493742088893,1,-1.0,1.5254839090497714
2019-03-31 02:45:00+00:00,2019-03-31 08:45:00+00:00,73,0.6843208004999868,1.068435273441254,0.02148821545289359,-1,-0.24857954545454142,1.5216918680826732
2019-04-01 01:20:00+00:00,2019-04-01 05:10:00+00:00,47,0.7270721770231454,1.265931787352803,0.020222531325677195,1,-0.4903677758318659,1.5142299815141418
2019-04-02 04:40:00+00:00,2019-04-03 04:05:00+00:00,282,1.4640023750869087,13.411077668467875,0.17537940644502048,1,14.217687074829936,1.7295184618790775
2019-04-06 08:30:00+00:00,2019-04-06 11:35:00+00:00,38,1.201264315263297,1.9927012642980295,0.03419994777601998,-1,-0.21452650934722298,1.7258081862942927
2019-04-07 20:05:00+00:00,2019-04-08 08:20:00+00:00,148,1.2606138899466142,10.5328946981315,0.04514479416699224,1,5.488699735837978,1.8205326156564978
2019-04-09 22:55:00+00:00,2019-04-10 00:30:00+00:00,20,1.1416598273103247,1.4647768744889635,0.015041438441355082,-1,-1.0,1.802327289499933
2019-04-10 02:05:00+00:00,2019-04-10 11:50:00+00:00,118,1.4733561026389115,3.2395074648653397,0.008579228149947937,1,0.22222222222222537,1.8063324612543774
2019-04-10 19:05:00+00:00,2019-04-10 19:50:00+00:00,10,1.4019195231251254,1.3041953823397845,-0.035102147233065706,1,-1.0,1.7882691366418335
2019-04-13 11:05:00+00:00,2019-04-13 14:20:00+00:00,40,1.0058754171697266,1.2774584893664267,0.018364288370055215,-1,-0.6112469437652812,1.7773383961978124
2019-04-13 19:20:00+00:00,2019-04-13 22:35:00+00:00,40,1.2832822184487298,1.5669886978683476,0.0058237290823031085,-1,-0.24472315692872787,1.7729888375653307
2019-04-14 05:25:00+00:00,2019-04-14 09:30:00+00:00,50,0.8839442929662846,1.05858486597129,0.028961812661920994,-1,-0.4305043050430609,1.7653560442916791
2019-04-14 20:40:00+00:00,2019-04-15 07:25:00+00:00,130,1.2245180513972331,2.869884619485609,0.0005410196486625996,1,1.6084977238239793,1.7937517560815
2019-04-17 22:05:00+00:00,2019-04-18 11:05:00+00:00,157,0.7731081219230326,4.248776855474624,0.01834598180150182,1,2.150537634408599,1.8323270626638977
2019-04-20 00:00:00+00:00,2019-04-20 04:00:00+00:00,49,0.6021909303607171,1.3610498619996705,0.01314771642088508,1,0.23014959723819173,1.836544156018705
2019-04-20 05:55:00+00:00,2019-04-20 10:00:00+00:00,50,1.3709148942163634,1.9204644239232627,0.009865032216692882,1,-1.0,1.818178714458518
2019-04-21 08:25:00+00:00,2019-04-21 22:10:00+00:00,166,0.9794931747903005,3.067172096684844,0.03393418117947844,-1,0.7021650087770726,1.8309453291884783
2019-04-22 07:00:00+00:00,2019-04-22 14:00:00+00:00,85,1.0986733863975522,1.9370255028409156,0.001230117702638589,1,0.2931691586045148,1.8363130962045688
2019-04-22 22:50:00+00:00,2019-04-23 00:10:00+00:00,17,1.386762193732348,1.2764918434141532,0.0011928066033548568,1,-1.0,1.817949965242523
2019-04-23 04:15:00+00:00,2019-04-23 11:30:00+00:00,88,1.2897523863981033,2.708037328266468,0.013260542983950074,1,1.274992755722972,1.8411286956020336
2019-04-25 22:05:00+00:00,2019-04-26 02:35:00+00:00,55,1.5009951881048513,9.2380684802173,0.11476196255151305,-1,-1.0,1.8227174086460132
2019-04-27 00:00:00+00:00,2019-04-27 03:10:00+00:00,39,1.3324709217842097,1.5616481509373064,0.037706750728153215,1,-0.5541069100391097,1.8126176055342198
2019-04-27 15:30:00+00:00,2019-04-27 22:55:00+00:00,90,0.7404813613456945,2.633702393958249,-0.0011749073931531795,1,1.3294422827496832,1.8367153104067568
2019-04-28 14:30:00+00:00,2019-04-29 00:35:00+00:00,122,1.4457995322957897,1.6500373579596206,-0.0007488608388432905,-1,0.3233107015842224,1.8426536075629378
2019-04-29 09:50:00+00:00,2019-04-29 15:50:00+00:00,73,0.7757473499388134,2.2044913964077746,0.021108747478309597,-1,0.4585653455617537,1.8511033784459647
2019-05-02 19:00:00+00:00,2019-05-02 20:25:00+00:00,18,1.214938536163282,1.2411627247145693,0.028579874555312523,-1,-1.0,1.8325923446615051
2019-05-02 23:20:00+00:00,2019-05-02 23:55:00+00:00,8,1.2457465498938374,1.2576886207555857,0.004583825179268031,1,-1.0,1.81426642121489
2019-05-03 02:40:00+00:00,2019-05-03 17:45:00+00:00,182,1.2605709706605421,5.41479619920759,0.002882349904956394,1,3.31768388106417,1.8744580458310962
2019-05-04 04:20:00+00:00,2019-05-04 07:25:00+00:00,38,1.5171697438905305,2.7944072016666737,0.15565933436952006,-1,-1.0,1.8557134653727851
2019-05-05 15:30:00+00:00,2019-05-05 19:25:00+00:00,48,1.2063274291271775,2.5174110469457425,0.003072657139547852,-1,0.7754342431761787,1.8701033030385172
2019-05-08 22:45:00+00:00,2019-05-08 23:20:00+00:00,8,0.9166513193206991,1.4676518727800139,0.011512001425592722,1,-1.0,1.851402270008132
2019-05-09 01:10:00+00:00,2019-05-09 01:20:00+00:00,3,1.63596342083926,1.8822927991923717,0.16831154805924609,1,-1.0,1.8328882473080508
2019-06-03 06:45:00+00:00,2019-06-03 10:45:00+00:00,49,1.3231258411104332,3.0500006501438417,0.07439376557115507,-1,0.17042226850974762,1.8360118970383617
2019-06-06 13:35:00+00:00,2019-06-06 20:20:00+00:00,82,1.236332396318181,3.427071142148499,0.02800567857971825,-1,0.6993006993006946,1.8488511410735948
2019-06-08 15:15:00+00:00,2019-06-08 22:25:00+00:00,87,1.097959082503904,2.789229663793944,0.008386210844472775,-1,0.6877022653721637,1.861565732254117
2019-06-11 10:45:00+00:00,2019-06-11 16:40:00+00:00,72,1.2244402718145357,2.953708699637508,0.05081718832888771,-1,-0.16539177175935732,1.8584868557070768
2019-06-13 23:25:00+00:00,2019-06-14 05:45:00+00:00,77,1.231266780041019,2.687969387181419,0.042671436719341704,-1,-0.15649452269170802,1.85557842557295
2019-06-14 21:10:00+00:00,2019-06-15 09:30:00+00:00,149,1.3745189042225359,4.070353426262916,0.026131867854146673,1,1.4445300462249613,1.8823828134616192
2019-06-15 16:35:00+00:00,2019-06-15 20:15:00+00:00,45,1.3343704039864148,2.684797646597877,0.044579954469416094,1,-0.42695377761278414,1.874345908930411
2019-06-18 02:30:00+00:00,2019-06-18 08:30:00+00:00,73,1.0709871116163925,2.400925379410821,0.00836192016010573,-1,0.20362828582007084,1.8781626073751048
2019-06-20 02:30:00+00:00,2019-06-20 07:40:00+00:00,63,0.943587208434746,1.511055447009382,0.0005704676123121644,1,-0.2039681068051009,1.8743317546621205
2019-06-20 20:40:00+00:00,2019-06-21 13:30:00+00:00,203,1.0554001985072123,6.789758145449805,0.005723079959918831,1,3.8819026790595865,1.947091489260814
2019-06-25 00:15:00+00:00,2019-06-25 03:25:00+00:00,39,1.5004303697775299,1.3460273327755974,0.018096673920188433,1,-0.4166666666666703,1.9389786080555607
2019-06-25 04:40:00+00:00,2019-06-25 08:50:00+00:00,51,1.3519237475896202,2.0397857176546244,0.00589641481402281,1,-0.2556318900782909,1.9340219603915745
2019-06-25 17:40:00+00:00,2019-06-25 18:15:00+00:00,8,1.4240750426759696,1.5051003142295662,0.0515629056376985,-1,-1.0,1.9146817407876586
2019-07-04 23:10:00+00:00,2019-07-05 05:40:00+00:00,79,1.5861534492511802,4.442537773016849,0.205893365725222,-1,-0.47202797202798,1.9056439073958287
2019-07-13 03:55:00+00:00,2019-07-13 13:15:00+00:00,113,1.4929496890472649,3.0698137519122364,0.026777549219327845,-1,0.5515719801434087,1.9161549052303342
2019-07-25 19:20:00+00:00,2019-07-25 22:25:00+00:00,38,1.1898223905236405,2.275399758875192,0.005920502252762416,-1,-0.11350737797956867,1.9139799280393803
2019-07-28 21:45:00+00:00,2019-07-28 22:50:00+00:00,14,1.2367109453587268,3.1304438009337394,0.017857614719176906,-1,-1.0,1.8948401287589864
2019-07-30 02:25:00+00:00,2019-07-30 06:05:00+00:00,45,1.1082451961052002,2.177455632218189,0.002010478356579748,-1,0.09622323791195027,1.8966634052841331
2019-08-03 21:40:00+00:00,2019-08-04 00:45:00+00:00,38,0.5104002020320114,0.6369077404366753,0.0035089294576888808,-1,-0.6092057761732826,1.8851088222645773
2019-08-04 03:25:00+00:00,2019-08-04 10:10:00+00:00,82,0.637892759520467,1.9147794793192667,0.0009850190837916717,-1,0.700406687754185,1.8983122505271628
2019-08-04 20:15:00+00:00,2019-08-04 21:05:00+00:00,11,1.3682947586899985,1.491214379546988,0.006923374478343236,1,-1.0,1.8793291280218911
2019-08-04 22:40:00+00:00,2019-08-05 15:05:00+00:00,198,1.5304498835258962,5.361042672065038,0.03923550397890807,1,3.4536891679748902,1.94423531454698
2019-08-08 14:05:00+00:00,2019-08-08 23:05:00+00:00,109,0.9367906677147816,3.6851078264994577,0.016109662086150944,-1,1.590145576707732,1.9751514864020385
2019-08-13 00:25:00+00:00,2019-08-13 00:45:00+00:00,5,0.7130442870783813,0.8068565789318958,0.043171274891806055,-1,-1.0,1.9553999715380181
2019-08-13 01:15:00+00:00,2019-08-13 10:45:00+00:00,115,0.7303940539854508,1.5849773319715679,-0.001589230680795195,-1,0.09494422027059912,1.9572565107941666
2019-08-14 11:05:00+00:00,2019-08-15 09:55:00+00:00,275,1.0707563716482513,9.281153380377564,0.013927005202853726,-1,11.51044196211754,2.182545385518896
2019-08-17 13:25:00+00:00,2019-08-17 21:00:00+00:00,92,0.9271412316302161,1.688013781356924,0.02894827377842213,-1,0.08163265306122758,2.1843270552213605
2019-08-22 12:40:00+00:00,2019-08-22 21:35:00+00:00,108,1.3006245493107191,4.684318126428481,0.008422351098760217,1,1.7021276595744619,2.221507090203852
2019-08-25 10:25:00+00:00,2019-08-25 11:55:00+00:00,19,1.1538697424359474,1.281591753468186,0.024638241224307356,1,-1.0,2.1992920193018133
2019-08-25 13:10:00+00:00,2019-08-25 14:20:00+00:00,15,1.3058373956721043,1.402862407625159,0.02424564220391834,1,-1.0,2.177299099108795
2019-08-25 16:35:00+00:00,2019-08-25 23:25:00+00:00,83,1.4787962012979878,3.6260555865105037,0.022979490033917083,-1,0.9313464608834486,2.197577297211192
2019-08-27 12:25:00+00:00,2019-08-27 13:45:00+00:00,17,1.2745944880458064,1.3861906473022407,0.0231774411647776,-1,-1.0,2.17560152423908
2019-08-28 02:55:00+00:00,2019-08-28 06:00:00+00:00,38,1.2311244974944344,1.6289866561472492,0.01189630014816312,-1,-1.0,2.1538455089966893
2019-08-28 15:30:00+00:00,2019-08-28 17:50:00+00:00,29,1.2443123088274615,1.2453992192090035,0.014497545934797573,1,-1.0,2.132307053906722
2019-08-28 18:10:00+00:00,2019-08-29 17:45:00+00:00,284,1.281957101845662,3.0806466882602175,0.03655788263665838,-1,4.622322435174755,2.2308691612462663
2019-08-30 01:25:00+00:00,2019-08-30 03:40:00+00:00,28,1.1390739325823662,1.2254020763735733,0.014827444554317948,-1,-1.0,2.2085604696338037
2019-08-30 11:40:00+00:00,2019-08-30 16:05:00+00:00,54,1.2306244100600319,1.3203242650954503,0.005222333686458525,1,-0.4714201532115398,2.1981488704840864
2019-08-30 19:25:00+00:00,2019-08-30 19:55:00+00:00,7,1.2794876482755533,1.3018081505133674,0.00904882929637929,-1,-1.0,2.1761673817792455
2019-08-31 15:05:00+00:00,2019-08-31 17:10:00+00:00,26,0.8527171437468278,0.8869683116672726,0.007170514586698817,-1,-1.0,2.154405707961453
2019-08-31 18:50:00+00:00,2019-08-31 21:15:00+00:00,30,0.9602830021645979,1.3784298344283046,0.07331469049732531,-1,-1.0,2.1328616508818388
2019-09-02 03:40:00+00:00,2019-09-02 06:45:00+00:00,38,1.2092603481002706,1.2160666693915445,0.004293762478366991,1,-0.4659289458357502,2.1229240310757502
2019-09-02 10:30:00+00:00,2019-09-02 15:40:00+00:00,63,1.077314013758038,1.5044956802814016,-0.016532495808039283,1,0.5819028222286878,2.135277385926351
2019-09-07 13:05:00+00:00,2019-09-08 10:00:00+00:00,252,1.501545379246454,2.582954125202626,0.021191403444810186,1,5.5587892898719335,2.2539729565642825
2019-09-09 03:40:00+00:00,2019-09-09 08:30:00+00:00,59,1.2467643183281025,2.4790414158973686,0.02585834875636439,-1,-0.1964636542239654,2.2495447189285964
2019-09-11 09:40:00+00:00,2019-09-11 10:35:00+00:00,12,1.4833509344252505,1.5115685106525962,0.0013666218452912382,-1,-1.0,2.22704927173931
2019-09-12 12:55:00+00:00,2019-09-12 16:35:00+00:00,45,1.101005067736441,1.5117402436836456,-0.012066974276588427,1,0.2518891687657367,2.2326589676378976
2019-09-13 16:25:00+00:00,2019-09-13 20:20:00+00:00,48,1.3693479142927794,1.1853012674090433,0.003313196308577515,-1,-0.41981528127623846,2.2232859241129694
2019-09-13 22:25:00+00:00,2019-09-14 03:50:00+00:00,66,1.281202889952031,1.5783948720745948,0.023656181594344128,1,-0.38620689655171786,2.2146994405439813
2019-09-14 13:50:00+00:00,2019-09-15 03:30:00+00:00,165,0.8965586877035324,4.791687042755047,0.06056703783533568,1,1.6567083107007126,2.2513905502325153
2019-09-15 20:10:00+00:00,2019-09-16 12:00:00+00:00,191,0.974723577584309,3.1188124058150466,0.05235013173217373,1,0.5517603783499647,2.2638128312506134
2019-09-20 21:25:00+00:00,2019-09-20 23:20:00+00:00,24,1.3888390133453419,1.5465793034076076,0.008757762092894472,-1,-1.0,2.2411747029381073
2019-09-22 00:25:00+00:00,2019-09-22 07:30:00+00:00,86,1.0920147037182326,3.9817802341072452,9.857321013528875e-05,-1,1.4897579143389277,2.2745627804492896
